zipcode,price,bedrooms,near_college
92133,3995,1,0
92133,3495,2,0
92133,2695,1,0
92133,2655,1,0
92133,2375,0,0
92133,2095,0,0
92133,2295,0,0
92133,2375,1,0
92133,3995,1,0
92133,3495,2,0
92133,2695,1,0
92133,2655,1,0
92133,2375,0,0
92133,2095,0,0
92133,2295,0,0
92133,2375,1,0
92133,3995,1,0
92133,3495,2,0
92133,2695,1,0
92133,2655,1,0
92133,2375,0,0
92133,2095,0,0
92133,2295,0,0
92133,2375,1,0
92133,3995,1,0
92133,3495,2,0
92133,2695,1,0
92133,2655,1,0
92133,2375,0,0
92133,2095,0,0
92133,2295,0,0
92133,2375,1,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92038,3350,0,0
92038,4649,1,0
92038,5200,2,0
92038,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92039,3350,0,0
92039,4649,1,0
92039,5200,2,0
92039,3800,2,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92092,2696,1,0
92092,2309,0,0
92092,2660,1,0
92092,2389,1,0
92092,2218,1,0
92092,2875,0,0
92092,2225,1,0
92092,2475,1,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92112,2695,1,0
92112,2350,1,0
92112,2982,1,0
92112,2995,0,0
92112,2769,1,0
92112,2515,1,0
92112,2495,1,0
92112,3315,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92138,3995,1,0
92138,3495,2,0
92138,2982,1,0
92138,2695,1,0
92138,2655,1,0
92138,2712,1,0
92138,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92137,3995,1,0
92137,3495,2,0
92137,2982,1,0
92137,2695,1,0
92137,2655,1,0
92137,2712,1,0
92137,2375,0,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92143,2595,2,0
92143,1995,1,0
92143,2578,1,0
92143,3101,1,0
92143,2125,1,0
92143,2412,1,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92142,2495,1,0
92142,2450,1,0
92142,2385,1,0
92142,2100,2,0
92142,2554,1,0
92142,3295,2,0
92142,2145,1,0
92142,2760,2,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92145,2726,1,0
92145,2079,0,0
92145,2209,1,0
92145,1995,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92150,3520,2,0
92150,2629,0,0
92150,2995,2,0
92150,1995,1,0
92150,2486,1,0
92150,2951,2,0
92150,2678,1,0
92150,2390,1,0
92150,2689,1,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92149,2200,1,0
92149,1995,1,0
92149,1995,1,0
92149,1959,0,0
92149,2195,0,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92153,2500,1,0
92153,2595,2,0
92153,1995,1,0
92153,2578,1,0
92153,3101,1,0
92153,2125,1,0
92153,2412,1,0
92152,2295,1,0
92152,2295,1,0
92152,2295,1,0
92152,2295,1,0
92152,2295,1,0
92152,2295,1,0
92152,2295,1,0
92152,2295,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92155,5500,1,0
92155,4495,1,0
92155,6500,1,0
92155,4800,1,0
92155,4200,1,0
92155,8500,1,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92159,1903,0,0
92159,2318,1,0
92159,2000,1,0
92159,2079,1,0
92159,2064,1,0
92159,2095,1,0
92159,2950,2,0
92158,3270,2,0
92158,1690,0,0
92158,2000,1,0
92158,3270,2,0
92158,1690,0,0
92158,2000,1,0
92158,3270,2,0
92158,1690,0,0
92158,2000,1,0
92158,3270,2,0
92158,1690,0,0
92158,2000,1,0
92158,3270,2,0
92158,1690,0,0
92158,2000,1,0
92158,3270,2,0
92158,1690,0,0
92158,2000,1,0
92158,3270,2,0
92158,1690,0,0
92158,2000,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92160,3775,2,0
92160,2450,1,0
92160,2120,1,0
92160,2495,1,0
92160,2490,1,0
92160,2505,1,0
92160,2300,0,0
92160,2195,1,0
92160,2330,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92163,2982,1,0
92163,3020,1,0
92163,3195,2,0
92163,2995,0,0
92163,2769,1,0
92163,2926,1,0
92163,2625,1,0
92163,2515,1,0
92163,2691,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92165,3775,2,0
92165,2625,1,0
92165,2505,1,0
92165,2300,0,0
92165,2330,1,0
92165,2740,1,0
92165,3000,1,0
92165,2605,1,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92167,3995,1,0
92167,3495,2,0
92167,2695,1,0
92167,2375,0,0
92167,2095,0,0
92167,2052,0,0
92167,2505,1,0
92167,2615,2,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92166,3995,1,0
92166,3495,2,0
92166,2695,1,0
92166,2375,0,0
92166,2095,0,0
92166,2375,1,0
92166,2420,1,0
92166,2052,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92169,2495,1,0
92169,2950,1,0
92169,2195,1,0
92169,2146,0,0
92169,3250,2,0
92169,1980,0,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
