zipcode,price,bedrooms,near_college
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92168,2982,1,0
92168,3020,1,0
92168,3195,2,0
92168,2926,1,0
92168,2625,1,0
92168,2515,1,0
92168,2691,1,0
92168,2682,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92171,2702,1,0
92171,2982,1,0
92171,3020,1,0
92171,3195,2,0
92171,2160,1,0
92171,2926,1,0
92171,2805,1,0
92171,2515,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92170,2695,1,0
92170,2350,1,0
92170,2982,1,0
92170,2995,0,0
92170,2769,1,0
92170,3315,0,0
92170,2525,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92172,3111,2,0
92172,2649,1,0
92172,2425,1,0
92172,2295,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92175,1903,0,0
92175,2260,1,0
92175,3775,2,0
92175,2180,1,0
92175,2000,0,0
92175,2120,1,0
92175,2318,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92174,1730,0,0
92174,2395,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92177,3198,2,0
92177,2696,1,0
92177,2160,1,0
92177,3119,1,0
92177,2495,1,0
92177,2309,0,0
92177,2798,1,0
92177,2485,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92176,3020,1,0
92176,3195,2,0
92176,2625,1,0
92176,2515,1,0
92176,2495,1,0
92176,2691,1,0
92176,2495,1,0
92176,2490,1,0
92176,2505,1,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92179,2465,0,0
92179,2486,1,0
92179,2707,1,0
92179,2441,1,0
92179,3270,2,0
92179,3695,2,0
92179,1690,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92178,2695,1,0
92178,2350,1,0
92178,2982,1,0
92178,2769,1,0
92178,3315,0,0
92178,2525,1,0
92178,2350,0,0
92178,2304,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92187,2695,1,0
92187,2350,1,0
92187,2982,1,0
92187,2995,0,0
92187,2769,1,0
92187,2515,1,0
92187,2495,1,0
92187,3315,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92186,3995,1,0
92186,3495,2,0
92186,2982,1,0
92186,2695,1,0
92186,2655,1,0
92186,2712,1,0
92186,2375,0,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92191,3075,1,0
92191,2726,1,0
92191,2949,1,0
92191,2550,1,0
92191,3111,2,0
92191,2649,1,0
92191,2580,1,0
92191,2450,1,0
92191,2549,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92193,2702,1,0
92193,3020,1,0
92193,3195,2,0
92193,2495,1,0
92193,2805,1,0
92193,2625,1,0
92193,2495,1,0
92193,2691,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92192,3198,2,0
92192,2696,1,0
92192,2440,0,0
92192,3119,1,0
92192,2309,0,0
92192,2798,1,0
92192,2660,1,0
92192,2389,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92195,1903,0,0
92195,2260,1,0
92195,2180,1,0
92195,2000,0,0
92195,2120,1,0
92195,2318,1,0
92195,2325,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92197,3520,2,0
92197,3515,2,0
92197,2629,0,0
92197,2995,2,0
92197,1995,1,0
92197,2486,1,0
92197,2679,1,0
92197,2951,2,0
92197,2678,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92196,3075,1,0
92196,2726,1,0
92196,2949,1,0
92196,2550,1,0
92196,3111,2,0
92196,2649,1,0
92196,2580,1,0
92196,2450,1,0
92196,2549,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92199,3520,2,0
92199,2629,0,0
92199,2995,2,0
92199,1995,1,0
92199,2486,1,0
92199,2951,2,0
92199,2678,1,0
92199,2390,1,0
92199,2689,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
92198,1995,1,0
92198,2951,2,0
92198,2512,1,0
92198,2489,1,0
